Image_name,Caption
im1_6337.png,التفاوت في الثروة في الولايات المتحدة ازداد من عام 1989 إلى عام 2013.[24]
im1_6338.png,"فيروس عاثية جاما
 صورة بمجهر إلكتروني نافذ."
im1_6339.png,موقع مقاطعة بييلا
im1_6340.png,مخطط سميث هو مثال معروف جدا على النانوجرام.
im1_6341.JPG,زعتر الليمون الملون
im1_6342.jpg,ويليام بروتون، رئيس لجنة السكان الأصليين
im1_6343.jpg,منظر لمونت كارلو وقت الغروب
im1_6344.jpg,منزل القديسة كاترينا في سيينا
im1_6345.jpg,الواجهة الشمالية
im1_6346.jpg,صالح دردونه
im1_6347.jpg,چان چاك روسو
im1_6348.jpg,الطوابع المستخدمة في جيب كورلاند (1945)
im1_6349.JPG,الطواف حول الكعبة.
im1_6350.jpeg,تبلور الجليد
im1_6351.png,الميثان (CH 4 ) على سطح المريخ - المصادر و المخارج المحتملة له.
im1_6352.JPG,طائرة جاس-39 تابعة للقوات الجوية الهنغارية (2007)
im1_6353.jpg,نيزك مقاطعة ويتشيتا:145كلغ بطول 61سم وعرض 30سم وسماكة 20سم
im1_6354.jpg,Cape May Warbler
im1_6355.jpg,كنيسة سان سيباستيان تيكاماشالكو.
im1_6356.JPG,أخدود شلال غولفوس في الشتاء; تكوّن جليد من تراكم قطرات الماء على الناحية المواجهة للمنحدر الثاني.
im1_6357.jpg,عدد من الشفاطات.
im1_6358.jpg,تامتشي خليج في بحيرة إيسيك كول.
im1_6359.jpg,تظهر القبور المصرية مهاجمة فرس النهر لتمساح النيل
im1_6360.jpg,أنقر الصورة لترى الأرقام على The structure of nucleotide monomers.
im1_6361.gif,الغطاء الثلجي حسب الفصول
im1_6362.jpg,تيتان
im1_6363.png,Bryan in 1896
im1_6364.jpg,قدموس يزرع أسنان التنانين، رسمهاماكسفيلد باريش، 1908.
im1_6365.jpg,علم يحمل شعار شركة الخطوط السعودية للشحن الجوي
im1_6366.jpg,الملكة بياتريكس وابنها وولي العهد فيليم ألكساندر (يلوحان) أثناء زيارة فاودريخيم في 2007
im1_6367.JPG,مجفف اليد الذي يعمل بالضغط على الزر.
im1_6368.png,لاعبو الفريق الكورينثيانزي عام 1914
im1_6369.jpg,متحف ديلوس موزايك ديونسيوس
im1_6370.png,UNIQUAC تحليل الانحدار of Activity Coefficients (كلوروفورم/ميثانول Mixture)
im1_6371.jpg,علم بلجيكا وعلم المغرب
im1_6372.jpg,منظر جانبي للزورق
im1_6373.jpg,معصرة في القبائل
im1_6374.jpg,"كتاب أطفال قديم يعود للقرن التاسع عشر يخبر القارئ بأن الألمانيين ""عرق عامل بامتياز""، وأن الأطفال الصينيين ""مطيعون لوالديهم"""
im1_6375.png,خريطة البعثات الدبلوماسية في تركمانستان
im1_6376.jpg,مقر شركة ديبسوانا للألماس في جابورون.
im1_6377.jpg,دعوة صموئيل، لوحة لجوشوا رينولد، 1723.
im1_6378.jpg,هجرة العديد من الأنواع البحرية عبر قناة السويس فيما يسمى بالهجرة اللسبسية.
im1_6379.JPG,صورة من وسط المدينة
im1_6380.jpg,رينيه ديكارت
im1_6381.jpg,قصور(Gyeongbokgung Montage) في كوريا الجنوبية ( مثال على شكل فن العمارة الكورية)
im1_6382.JPG,الميناء القديم بكيبك والمرينا
im1_6383.jpg,تدرج الصورة بعد تطبيق معامل سوبل–فيلدمان
im1_6384.jpg,مخطوط يحوي على أبيات شعر في رثاء المفتي عبد الغني آل جميل ببغداد عام 1863
im1_6385.jpg,من اليسار إلى اليمين: ستيفن هولكومب، ستيفن لانجتون أثناء مراسم توزيع ميداليات الزلاجة الجماعية.
im1_6386.jpg,غلاف مصوَّر من النسخة الفرنسية (1704 - 1717) للمستشرق الفرنسي أنطوان غالان، والتي كانت قد أُصدِرت تحت عنوان «ألف ليلة وليلة، حكايات عربية تُرجِمت إلى الفرنسية».[26] تمت الرسوم بواسطة الفنان الهولندي ديفيد كوستر.
im1_6387.jpg,الصلاة الأخيرة لمسيحين خلال أحد حفلات التعذيب في الكولسيوم، روما لوحة لجان ليون جيروم سنة 1834.
im1_6388.jpg,استكشاف
im1_6389.jpg,طعام محفوظ فى جرار.
im1_6390.JPG,الجلسة الافتتاحية لبرلمان النظام الأساسي من الوصية ماريا كريستينا دي بوربون في 24 يوليو 1834
im1_6391.jpg,أحد المداخل القديمة للمسجد قبل أكتشاف معبد الكرنك أسفله
im1_6392.png,التضاريس العنكبوتية على سطح كوكب الزهرة.
im1_6393.svg,شعار إمارة أنسباخ
im1_6394.svg,بنية المكون الرئيسي لزيت الخروع.
im1_6395.jpg,معهد سمولني حيث عمل ميدفيديف كمستشار
im1_6396.jpg,صورة للممثل عدوي غيث . لقطة شاشة مأخوذة من احد أفلامه.
im1_6397.jpg,"تخيل فنان لمشكل المسبار الفضائي بيونير 10، والذي تخطى كوكب بلوتو في عام 1983. كان آخر إستقبال للبث في يناير 2003، على بعد 82 وحدة فلكية. يبعد المسبار البالغ من العمر 45 عن الشمس بسرعة 43,400 كيلومتر/ساعة[؟]  (27000 ميل/ساعة[؟] ) في حالة عدم إصطدامها بأي جسم فضائي."
im1_6398.jpg,لاعب كرة القدم البرازيلي دافيد لويز يرتدي قميص مكتوب عليه عبارة الله مخلص (بالبرتغالية: Deus é fiel) بعد انتصار نادي تشيلسي في نهائي دوري أبطال أوروبا 2012.
im1_6399.jpg,حوار حول إخاء الأديان، والتركيز على الايمان المتبادل بالرسالتين
im1_6400.svg,البليفت
im1_6401.png,جاك كالوت في هيت قولدن كابنت، ص 523
im1_6402.jpg,جسر البوابة الذهبية في سان فرانسيسكو
im1_6403.jpg,جمال عبد الناصر.
im1_6404.jpg,طفلة تعاني من سوء التغذية في نيجيريا نتيجة الحرب الأهلية النيجرية
im1_6405.jpg,مقبرة مننا
im1_6406.jpg,ثلاث ديودات سيلكون و ديود جرمانيوم في الأعلى
im1_6407.jpg,أكثر من مليون سائح يزورون جزيرة كيش كل سنة.
im1_6408.png,مائير مزوز سنة 2009
im1_6409.jpg,مسرح سدني ماير للموسيقى، أستراليا.
im1_6410.jpg,IX
im1_6411.JPG,الكسكس
im1_6412.jpg,Skeleton of سوكوميمس.
im1_6413.jpg,صندوق إنذار في إحدى شوارع سان فرانسيسكو
im1_6414.jpg,أوشيناريوم لشبونة.
im1_6415.png,تعداد سكان العالم تبعاً للبلد
im1_6416.jpg,photo de mohamed asri
im1_6417.jpg,فيليب بوهلر، رئيس برنامج T4
im1_6418.jpg,أداة تثبيت السرعة على مقود سيارة مرسيدس حديثة.
im1_6419.jpg,لحم محفوظ معلب
im1_6420.jpg,مقر الجريدة بمدينة تونس حوالي عام 1900
im1_6421.jpg,المساحات الخضراء المحيطة بوهران.
im1_6423.jpg,مدرسة لويس الكبير الثانوية من الخارج، مقابلة شارع سان جاك
im1_6424.jpg,جزء من إعلان شركة سينشرى إصدار أغسطس1883، مشيرة إلى المُعيلون.
im1_6425.jpg,خارطة عثمانية (للجغرافي بيري رئيس) لسواحل وهران ومستغانم تظهر في أقصى اليسار جزر حبيبة بإسمها الأصلي (حبيبة)
im1_6426.JPG,صورة لزيت الخردل
im1_6427.svg,جزيء DNA مثال للمادة يتكون من جزيئات أصغر و ذرات .
im1_6428.jpg,السفير فرنسا الإقامة في لوكسمبورغ
im1_6429.jpg,المريميات الثلاث، وتظهر مريم ام يعقوب جنبًا إلى جنب مريم زوجة كلوبا ومريم المجدلية.
im1_6430.jpg,أهل قبية وآثار الهدم في القرية
im1_6431.jpg,العناصر الحركية تؤدى للخارج أو للداخل.
im1_6432.jpg,التزود بالوقود جواً لطائرة سوخوي سو-30MKA.
im1_6433.jpg,أنطيوخوس الأول
im1_6434.jpg,السفارة الليبية في واشنطن، ويقع في ووترغيت معقدة.
im1_6435.jpg,طائرة ها 139 تطلق من سفينة في البحر
im1_6436.jpg,فيسنتي ديل بوسكي أختير مدرباً لفريق كل النجوم.
im1_6437.jpg,Chiesa di Santa Barbara
im1_6438.jpg,صورة لكهف الريح في تكساس عام 1996
im1_6439.jpg,مزدلفة
im1_6440.jpg,الحرب الكارلسيه التي أندلعت معارضة طوال فتره الوصاية على العرش مما زاد من أعباء الحكومة الليبرالية. الرسم للقائد كارلوس الخامس في نافارا عام 1833.
im1_6441.jpg,لوح خشب مضغوط مع قشرة
im1_6442.jpg,محمود الخطيب بجانب درع الدوري المصري الممتاز سنة 1977.
im1_6443.svg,النموذج الثاني لمعيار ليبستارت
im1_6444.png,الادارسة في الغرب
im1_6445.png,مفهوم الثورة الصناعية الرابعة
im1_6446.svg,"الحدود البحرية المتنازع عليها بين كوريا الشمالية وكوريا الجنوبية في البحر الأصفر.:[13]
       A: خط الحدود الشمالية الذي أنشأته قيادة الأمم المتحدة في عام 1953.[14]
       B: أعلنت كوريا الشمالية خط ترسيم الحدود العسكرية بين كوريا الشمالية وكوريا الجنوبية[15]  تنعكس مواقع جزر معينة في تكوين كل الحدود البحرية، بما في ذلك 1–جزيرة يونبيونج2–جزيرة بينجنيونج3–جزيرة دايتشيونغ"
im1_6447.png,توزيع لهجات اللغة الكرواتية في كرواتيا:   شتوكافسكي    تشاكافسكي    كايكافشتشينا
im1_6448.jpg,نهر فيلنيا.
im1_6449.jpg,حافظ الأسد خلال الحركة التصحيحية عام 1970
im1_6450.jpg,محمد أحمد المهدي
im1_6451.jpg,مُختبر تحاليل طبية في مخيم الفوار في فلسطين
im1_6452.JPG,قبة الصخرة المشرفة، كما تبدو من جبل الزيتون.
im1_6453.svg,الصيغة البنائية لأسيتات السليلوز
im1_6454.jpg,حجر عين النمر
im1_6455.jpg,زخة شهب البرشاويات في 2017
im1_6456.svg,قطاع كابريفي شمال شرق ناميبيا.
im1_6457.jpg,الحديقة الأمامية لقصر داريوش الثالث في برسيبوليس، إيران.
im1_6458.jpg,عبارة مومباسا
im1_6459.jpg,جسر غيتسهيد ميلينيوم المائل في إنجلترا.
im1_6460.jpg,جهاز أتوماتيكي لقياس ضغط الدم
im1_6461.jpg,رسالة من منظمة العفو الدولية تطالب القذافي بالإفراج عن معتقلي البعث باعتبارهم معتقلي رأي ليس إلا.
im1_6462.JPG,أظفار الطيب المجففة بالقدس في فلسطين المحتلة (إسرائيل) واسمه (Unguis odoratus) و(Blatta Byzantina)
im1_6463.jpg,صورة تمثل اغتيال الكسندر الثاني بواسطة قنبلة ألقاها أحد الثوار عام 1881.
im1_6464.png,مثال على تفاعل تحضير أحد مركبات الإينامين.[5]
im1_6465.jpg,القاطرة البخارية الديزل
im1_6466.JPG,الجنرال شوفيل في معركة جاليبولي
im1_6467.svg,اللغات الرسمية في أفريقيا                أفريقانية    برتغالية     عربية    إسبانية     إنجليزية    سواحلية     فرنسية    لغات أخرى
im1_6468.jpg,مورثة J-M267 تنتشر بين قبيلة قحطان بنسبة 100%، وتنتشر في جنوب السعودية واليمن بنسبة 72%، وتنتشر بنسبة 72% بين سكان سقطرى، وتنتشر بين بدو النقب بنسبة 67%
im1_6469.JPG,ترعة الشيخ زايد إحدى مقومات مشروع توشكى
im1_6470.png,الرصد بالصدى في الخفاش هو أحد النماذج في علم السلوك العصبي
im1_6471.jpg,سكة حديد لبنان في بيروت 1970
im1_6472.jpg,روح الله الخميني
im1_6473.jpg,عدسة مكبرة كلاسيكية للقراءة
im1_6474.jpg,حفل زفاف فاروق وفريدة.
im1_6475.png,منطقة صحراء اوردوس
im1_6476.jpg,تظهر واجهة بونس كلاً من الأسماء القديمة والجديدة للمدرسة
im1_6477.jpg,كمان الساق في لوحة القديسة سيسيليا للفنان الإيطالي رافائيل 1510 م
im1_6478.jpg,مركب صيد أسماك القاروس معيارية مصنوعة من الألومنيوم مزودة بـ محرك تصيد
im1_6479.jpg,إعصار غوستاف بالقرب من أول هبوط له في نوفا سكوتيا في 12 سبتمبر
im1_6480.jpg,صورة لمنطقة صغيرة من سديم السرطان تظهر منظقة ريليه-تايلر غير المستقرة مُلتقطة بواسطة مرصد هابل الفضائي.
im1_6481.jpg,شركة لنسج السجاد المنزلي في مصر تستخدم عمالة الأطفال.
im1_6482.jpg,11 – بيليم
im1_6483.jpg,الفرق بين الدقة المتوسطة (576p) والدقة العالية الجودة والوضوح.
im1_6484.jpg,طائرة إف-18 أمريكية تحمل 10 صواريخ إيه.آي.إم-120 إمرام ذات التوجيه الرإداري الفعال.
im1_6485.JPG,اليشب حجر صلب قديم، وهو مُستخدَم في هذه الصورة في صنع كأس النبيذ الخاص بالإمبراطور المغولي، شاه جهان.
im1_6486.jpg,مدخل واليبي بلجيكا
im1_6487.jpg,أصفهان، حيثُ ولد أبو الفرج وترعرع
im1_6488.jpg,أحد نماذج الأزياج الذي برع فيه المسلمين إبان العصر الذهبي للحضارة الإسلامية، النموذج مأخوذ من كتاب الرسالة الاسطرلابیة للفلكي نصير الدين الطوسي.
im1_6489.png,الجزر المحيطة بكاب هورن ، والتي تُظهر زورق كيب هورن.
im1_6490.PNG,الجمهورية الصربية (باللون الأحمر)، جزء من اتحاد البوسنة والهرسك
im1_6491.jpg,تمثال غويدو موناكو في الساحة المسماة باسمه
im1_6492.png,  مقاطعة كابيندا    جمهورية الكونغو    جمهورية الكونغو الديمقراطية    باقي  مقاطعات أنغولا
im1_6493.jpg,القديس جرجس والتنين
im1_6494.jpg,إنقاذ سيلكيرك، يجلس على اليمين، على متن ديوك.
im1_6495.jpg,اليد اليمنى للضحية بها ثقوب تشبه الثقوب في يد المسيح عندما صُلب.
im1_6496.jpg,محرك سي اف ام 56-5 مثبت على طائرة إيرباص إيه -200320
im1_6497.JPG,الكنيسة الإنجيلية
im1_6498.jpg,Metamorphosis of ضفدع الجبل.
im1_6499.jpg,واجهة تسجيل دخول
im1_6500.svg,"Westward shift of Poland after World War II. The respective German, إجلاء السكان البولنديين and Ukrainian populations were expelled."
im1_6501.jpg,الحنطة السوداء التي أتى بها الأندلسيون إلى فرخشنيط.
im1_6502.png,الموقع في بانكوك
im1_6503.jpg,صورة البئر سنة 1925
im1_6504.png,العلاقات بين الأحشاء و الأوعية الكبيرة في البطن، كما تُرى من الخلف.
im1_6505.png,مقارنة تصويرية بين الميل لحوضي المتعادل والميل الحوضي الأمامي وتأثيرهما على طول الشخص.
im1_6506.jpg,مسيرة سلام في إيطاليا تحمل أعلام قوس قزح للسلام.
im1_6507.jpg,واحدة من العديد من علامات إغلاق الأعمال في شورت نورث
im1_6508.jpg,لكونتيسة في صورة بواسطة بيار لويس بيرسون (حوالي 1863\66)
im1_6509.JPG,هضبة مُستوية في ولاية يوتا في الولايات المتحدة.
im1_6510.jpg,كنيسة المهد من الداخل
im1_6511.png,حقول الغاز الإيرانية
im1_6512.jpg,آرالكوم مع بقية المناطق من بحر آرال في عام 2008
im1_6513.jpg,منظر لجبانة قرنة مرعي ، مصر
im1_6514.jpg,أحد مواقع تصوير فيلم المندس
im1_6515.JPG,عملة من الدولة الحفصية مضروب عليها بالخط الكوفي « الملك لله والحمد لله والشكر لله »
im1_6516.jpg,المقيم العام الفرنسي ليوطي يوشح الأخوين الكلاوي في مراكش (1912)
im1_6517.jpg,جائزة هاينريش بول تُمنح إلى هيرتا مولر، الحائزة على جائزة نوبل
im1_6518.png,إن-جايج
im1_6519.jpg,مركز ابحاث كليربلو
im1_6520.jpg,الكومنولث البولندي الليتواني في عام 1569
im1_6521.jpg,تايبي عاصمة تايوان والمركز المالي لتايوان.
im1_6522.jpg,الـغان كون الأسود الّذي صَنَّعته نامكو للبلاي ستيشن.
im1_6523.jpg,رسم للمدينة سنة 1878م
im1_6524.png,رقيم مكتوب باللغة القتبانية
im1_6525.jpg,"شارة يوم الشهيد, مرسوماً فيها نصب الشهيد العراقي عليها التعليق الشهير للرئيس الراحل صدام حسين ""الشهداء أكرم منا جميعاً"""
im1_6526.jpg,ديدون (يسار) في تتويج تحتمس الثالث (راكعا). نقش في  معبد تحتمس الثالث في سمنة
im1_6527.jpg,صورة مجهرية لمجموعة من الحيوانات التي تعيش في المنطقة القاعية.
im1_6528.png,النصف الجنوبي من أعلاه
im1_6529.jpg,صباح الربيع في قصر هان، من قبل الفنان كيو ينغ (1494-1552 م)
im1_6530.JPG,كوب ورقي معزول للمشروبات الساخنة ومقطع يوضح وجود طبقة داخلية من الهواء.
im1_6531.jpg,أحجار بيكتش أحد أبرز معالم قرية فايفي
im1_6532.jpg,سعد بن عبد العزيز آل سعود
im1_6533.jpg,"مارس 20-21، 1981، إصدار صحيفة WieczorWroclawia يتوسطها مساحات شاغرة، بعد أن فرضت الحكومة الرقابة عليها وحذفت مقالات من الصفحة الأولى (يمين، ""ماذا يحدث في بيدغوز؟"") والصفحة الأخيرة (يسار، ""اضرابات تجتاح بولندا"")، وتركت فقط العناوين الرئيسة. وقرر أعضاء التضامن طباعة الصحيفة كما هى بالمساحات الشاغرة، وفي نهاية الصفحة الأولى من النسخة الأصلية توقيع خطي للتضامن معلنًا مسئوليته عن هذا القرار."
im1_6534.JPG,إحدى المباني القديمة في المدينة بين حارتي المحاجنة والإغباريَّة.
im1_6535.png,مشروع الكومنترن على اتحاد البلقان.
im1_6536.jpg,لوحة مرسومة على ظهر مقعد من الملقطة تصور طبق فاكهة. من مجموعة متحف المتروبوليتان للفنون
im1_6537.jpg,جزر فارن 1947
im1_6538.png,تخطيط لاسم عروة بن الزبير
im1_6539.JPG,قبر راحيل في بيت لحم، كما ظهر عام 2005.
im1_6540.jpg,باب الخضراء عام 1890
im1_6541.JPG,"فندق راديسون ساس سينسيناتي, في كينتون، كنتاكي"
im1_6542.jpg,كريس سابين بطل العالم للوزن الثقيل
im1_6543.jpg,محمد صلاح
im1_6544.gif,في مراكز النجوم، يتعادل تأثير قوة الضغط التجاذبي مع الضغط الحراري الناتج عن التفاعلات النووية في مراكز النجوم، مما يعطل حدوث الانضغاط التجاذبي بصورة مؤقتة.
im1_6545.jpg,جورج ستريت ويست (برودواي) ، كاليفورنيا. 1930 مأخوذة من مرتفعات مبنى Grace Bros.
im1_6546.JPG,نجمة توم بيتي في ممشى المشاهير هوليوود
im1_6547.jpg,الصورة أعلاه هي لطريق نان‌جينغ بعد انتفاضة شانغهاي، مزين بأعلام خمس أعراق في اتحاد واحد التي كان يستعملها الثوريون في شانغهاي وفي جميع أرجاء الصين.
im1_6548.jpg,الغسالة الأوتوماتيكية التي تعبأ من الأمام.
im1_6549.jpg,قلعة روملّي حصار كما تبدو اليوم.
im1_6550.jpg,مقر قوة الحماية التابعة للأمم المتحدة في بوتوتشاري. الكتيبة الهولندية كانت تضُم 370[32] جُنديا في سربرنيتسا زمن وقوع المذبحة. كان المبنى عبارة عن مصنع بطاريات مهجور.
im1_6551.jpg,نقطة هوائية واي-فاي في محطة نقل مسافرين
im1_6552.png,مضيق وجزر توريس
im1_6553.JPG,"آنية مكسورة تم ترميمها بإستعمال ""كينتسوغي"" ترجع الى القرن السابع عشر (حقبة إيدو) ."
im1_6554.jpg,محطة القطار الناظور المدينة
im1_6555.jpg,"مجموعة أجزاء برميل تسمى بالفرنسية ""ميز اون روز""."
im1_6556.jpg,زخرفة وخط عربي من سورة الإخلاص وحديث شريف بجامع بايزيد الأول على جدار القبلة عن يسار المحراب.
im1_6557.jpg,التايتانيك في 2 أبريل من عام 1912 م
im1_6558.jpg,قرية باد غاشتاين
im1_6559.jpg,راية الإخوان وهم أساس القوات السعودية المشاركة في حروب توحيد السعودية.
im1_6560.jpg,النسخة الأولية للطائرة XA4D-1 عام 1954.
im1_6561.jpg,فرقة موسيقية تعزف في أحد المهرجانات في سويسرا
im1_6562.jpg,نفايات صناعية صلبة
im1_6563.jpg,صورة لقطها مسبار سبيريت لوسادة هبوطه بعد وصولهما إلى المريخ 19/18 يناير 2004 (Spirit Sol 16)[2] ، في مثل تلك الوسادة هبط أيضا مسبار أبورتيونيتي على المريخ
im1_6564.jpg,القرية القديمة
im1_6565.JPG,الثور المجنح في متحف الموصل
im1_6566.jpg,عرض مسرحي عام 1905 كيرلي بيلو واليانور روبسون في مشهد من مسرحية تمسكنت فتمكنت
im1_6567.JPG,آثار قرطاجية
im1_6568.png,الدليل الغذائي الجديد في عام 2016
im1_6569.jpg,سفنكس منحوت عثر عليه في موقع ليكسوس الأثري معروضا في متحف التاريخ والحضارات في الرباط
im1_6570.JPG,مسح رقمي لميكروفيلم
im1_6571.svg,صليب السهم ، أو الصليب باربي
im1_6572.jpg,باطية مرجلية تستعمل ماء الجير
im1_6573.jpg,هيكل عظمي لسمك شمس المحيط يبين زعانفها
im1_6574.png,هيكل عظمي للميسوصور من رسم ماككريجور سنة 1908 م.
im1_6575.svg,المفهوم الأساسي في عمليّة تجزئة الشبكة.
im1_6576.png,الضفة الغربية وقطاع غزة
im1_6577.jpg,لوحة تصور مريم العذراء من مدرسة كوسكو تعود للقرن الثامن عشر.
im1_6578.jpg,تمثال هاندو-غوا في جزيرة إيجيما، أوكيناوا
im1_6579.jpg,رحلة تشكيل على الساحل باستخدام بدلة الجناح
im1_6580.jpg,زبادي.
im1_6581.png,خريطة تقاسم المسؤوليات بين الأساطيل البحرية الأمريكية في العالم في ثمانينيات القرن الماضي.
im1_6582.jpg,قصر الثقافة للفنون والآداب
im1_6583.jpg,شعار طيران الأمن.
im1_6584.jpg,منظر لإحدى قنوات المدينة.
im1_6585.jpg,محطة نقل الركاب بمركبات القطار
im1_6586.jpg,طبق المولوتو
im1_6587.jpg,المأكولات البحرية وتشمل أي شكل من الأغذية المتخذة من البحر
im1_6588.jpg,"كاميرا مقاتلة ""سبتفاير"" تبين صورة إصابة القاذفة الألمانية طائرة Heinkel He 111 فوق بريطانيا يوم 25 سبتمبر 1940"
im1_6589.jpg,لحاء شجرة مانجو في منتصف عمرها يبين عدة تصدعات رأسية مميزة للبشرة الخارجية بسبب السماكة الثانوية للجذع..
im1_6590.jpg,حسُّونٌ أوراسيٌّ في راحة كف إنسان، الأمر الذي يعكس حجم الطائر الصغير.
im1_6591.JPG,محرك سي إف 34 مثبت على جسم طائرة من طراز بومباردييه سي أر جيه 200
im1_6592.JPG,كنيسة سان لويس دانجو في مدينة وجدة.
im1_6593.jpg,نبتة القرة (الجرجير الكبير)
im1_6594.jpg,أماني لوبيس ووالدتها د. نبيلة لوبيس في مؤتمر إسلامي نسائي بمدينة الخرطوم في فبراير 2016
im1_6595.JPG,حقل سبانخ
im1_6596.jpg,مبنى شركة التأمينات الزراعية لبلاد مونستر، LVM.
im1_6597.jpg,نموذج لكوخ وومجب من العصر الحجري الحديث
im1_6598.jpeg,مثال على التعاون الدولي الضروري للغزو الفضائي : رواد فضاء وعلماء أمريكيين وفرنسيين وروسيين خلال مهمة إس تي إس-111 مجتمعين الرحلة 4 والرحلة 5 على متن المحطة الفضائية الدولية.
im1_6599.jpg,قطعة فخاريَّة قديمة تمثل كندورًا.
im1_6600.jpg,مخطوطتان مكتوبتان بالأبجدية السريانية الغربية، تعتبر اللغّة السريانيَّة لغة ذات أهمية دينيَّة في الديانة المسيحية.
im1_6601.jpg,يعد المسجد الكبير في القيروان ، الذي أقامه القائد العربي عقبة بن نافع في عام 670م، أقدم مسجد في شمال إفريقيا. [15] القيروان ، تونس .
im1_6602.svg,الإمبراطورية البيزنطية في عام 1025 ميلاديا عند وفاة باسيل الثاني
im1_6603.jpg,"J. Stridbeck, LindenAllee 1691"
im1_6604.jpg,محطة قطار ثنية بني عائشة
im1_6605.svg,أوروبا
im1_6606.png,ملعب الكرة الطائرة
im1_6607.jpg,يوران هغلوند زعيم الحزب الديمقراطي المسيحي.
im1_6608.jpg,الصفحة الأولى من التلمود.
im1_6609.jpg,رجل يرتدي قبعة الألومنيوم
im1_6610.jpg,اختبار الإضاءة.
im1_6611.png,المعمودية.
im1_6612.jpg,"عينة إدمونتوصور مَحفوظة جيداً جداً تعرف بـ""مومياء التراكودون""."
im1_6613.png,توسع الكون
im1_6614.jpg,مدينة سيهات
im1_6615.jpg,منظر للمدينة.
im1_6616.jpg,غلاف المقطوعة الحالمة Op.48
im1_6617.jpg,صورة لحديقة فين.
im1_6618.jpg,نفق قاسا دولار
im1_6619.JPG,نموذج مُصغَّر عن «مسجد أولو جامع» يُظهر قبابه العشرين التي شيَّدها بايزيد إيفاءً لِنذره. معروضٌ في معرض مينيا تورك.
im1_6620.svg,شكل 2: العلاقة بين الجهد والتيار لثنائي شلالي لفوتون واحد.
im1_6621.jpg,الرأس الأسود كما يُرى من أعلى جبل سيدي محمد
im1_6622.jpg,يصنع الفائز في بطولة السكب الحر توقيعه على رسم اللاتية، على شكل ملاك يطفو على الأمواج.
im1_6623.png,تجلط الأوردة العميقة من الحرقة الخارجية اليسرى في شخص مصاب بسرطان المثانة مما يؤدي إلى هذه الحالة.
im1_6624.jpg,ضرس علوي متشقق في مريض يعاني من صرير الأسنان
im1_6625.jpg,توماس إديسون
im1_6626.jpg,صورة من اجتماع 1433 هـ.
im1_6627.JPG,تمثال بالما في بوغوتا
im1_6628.png,شكل نموذجي لحاكم PID
im1_6629.jpg,طراز آي-يونت في وضعية السرعات المرتفعة.
im1_6630.jpg,عن الطبيعة واستخدام الكلام المرئي
im1_6631.jpg,الباجر 288 هو حفارة دلو عجلة المستخدمة في قطاع التعدين. بل هو أيضا أكبر مركبة الأرض في كل العصور.
im1_6632.jpg,يشم غير مشغول.
im1_6633.svg,"تسلسل دنا متناظر بشكله الخطي (يسار) وحين يساهم في تشكيل حلقة جذعية (يمين).
A تسلسل متناظر، B حلقة، C جذع."
im1_6634.png,تخطيط لاسم الإمام ابن قاضي الجبل ملحوق بالترحم عليه
im1_6635.jpg,إعلان عن عجيب.
im1_6636.jpg,نقش لصورة فوستوس و مفستوفيليس
im1_6637.svg,خارطة الإقليم
im1_6638.JPG,سجناء ومتسلطين على طريق إلى سيبيريا، 1845
im1_6639.jpg,طبق من المأكولات المقدمة من إدارة الشركة
im1_6640.png,النفقات العسكرية
im1_6641.jpg,استعراض لعب البارود في عين تموشنت، الجزائر، 2016
im1_6643.jpg,لوحة تُصوِّرُ أبا عبد الله مُحمَّد بن عليّ وحاشيته ومن رافقه من أهالي غرناطة وهم يُلقون نظرة الوداع على مسقط رأسهم، وتبدو في وسط الصُورة عائشة الحُرَّة (على صهوة جوادها) وهي تؤنِّب ولدها لِعدم استطاعته الحفاظ على مُلك المُسلمين في الأندلُس.
im1_6644.JPG,لوحة من سنة 1886 تُظهر الملك فريدريش الثاني في إحدى رحلاته الاستطلاعية متفقدا حصاد البطاطا.
im1_6645.jpg,Clyde Cowan يقوم بإجراء تجربة النيوترينو في عام 1956
im1_6646.jpg,نموذج مصغر من مقراب جيمس كليرك ماكسويل
im1_6647.jpg,إنويت
im1_6648.jpg,مزدوجة الطوسي
im1_6649.JPG,صورة ل صخرة ديان
im1_6650.png,خطة الأمم المتحدة لتقسيم فلسطين 1947
im1_6651.jpg,فن الزخرفة الفارسي، بيتان من قصيدة دعبل الخزاعي في مدح علي الرضا، علی جدران مسجد «بالا سَر»، الروضة الرضوية
im1_6652.svg,شعار الكنيسة الإنجيلية اللوثرية الفنلندية
im1_6653.PNG,لوحة تمثل ليخ وتشيك وروس للرسام فاليري إلياز رادزيكوفسكي
im1_6654.jpg,كيمبا يقود بهتلر وبينيتو موسوليني في سبتمبر 1937
im1_6655.jpg,نموذج لأول مروحة دافعة لسفينة إس إس جريت برتن' بُدّلت بمروحة دافعة ذات أربعة أطراف عام 1845.
im1_6656.JPG,كلية الهندسة والتكنولوجيا.
im1_6657.jpg,بايزيد الثاني
im1_6658.jpg,جوليا فارنيزي - سيدة شابة أحادي القرن، بقلم دومنيكينو، 1602، قصر فارنيزي
im1_6659.JPG,كنيسة كاثوليكية في دا نانغ.
im1_6660.jpg,إرسكين كالدويل في عام 1938
im1_6661.png,رسم لآلة العود من كتاب صفي الدين البغدادي في كتاب الإدوار
